County,Scientific Name,Common Name,Status,Category,Date,Count
Wabash,Crotalus horridus,Timber Rattlesnake,LT,Reptiles,1994-SUM,1
Wabash,Elliptio crassidens,Elephant-ear,LE,Freshwater Mussels,8/23/2012,5
Wabash,Eurynia dilatata,Spike,LE,Freshwater Mussels,8/14/2012,1
Wabash,Reginaia ebenus,Ebonyshell,LE,Freshwater Mussels,8/22/2021,3
Wabash,Potamilus capax,Fat Pocketbook,LE,Freshwater Mussels,8/14/2024,9
Wabash,Leptoxis praerosa,Onyx Rocksnail,LE,Freshwater Snails,9/22/1997,1
Wabash,Lithasia obovata,Shawnee Rocksnail,LE,Freshwater Snails,9/26/1991,1
Wabash,Iresine rhizomatosa,Bloodleaf,LE,Dicots,10/8/2018,2
Wabash,Clematis crispa,Blue Jasmine,LE,Dicots,6/26/2004,1
Wabash,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,8/29/2021,6
Walworth,Gallinula galeata,Common Gallinule,LE,Birds,6/26/2024,1
Walworth,Emydoidea blandingii,Blanding's Turtle,LE,Turtles,4/17/2024,1
Walworth,Filipendula rubra,Queen-of-the-prairie,LT,Dicots,7/27/2013,1
Walworth,Bombus affinis,Rusty Patched Bumble Bee,LE,Bumble Bees,9/16/2022,1
Walworth,Cambarunio iris,Rainbow,LE,Freshwater Mussels,2002-08,1
Warren,Myotis sodalis,Indiana Bat,LE,Mammals,5/20/2024,2
Warren,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,8/7/2011,1
Warren,Sistrurus catenatus,Eastern Massasauga,LE,Reptiles,1972,1
Warren,Melanthium virginicum,Virginia Bunchflower,LE,Monocots,7/14/2025,1
Warren,Toxolasma lividum,Purple Lilliput,LE,Freshwater Mussels,8/29/2014,1
Washington,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,6/13/2000,4
Washington,Hybognathus hayi,Cypress Minnow,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1940,2
Washington,Myotis sodalis,Indiana Bat,LE,Mammals,8/8/2006,2
Washington,Terrapene ornata,Ornate Box Turtle,LT,Turtles,5/9/2011,1
Washington,Sistrurus catenatus,Eastern Massasauga,LE,Reptiles,8/17/2022,1
Washington,Trifolium reflexum,Buffalo Clover,LT,Dicots,7/16/2025,8
Washington,Salvia azurea var. grandiflora,Wild Blue Sage,LT,Dicots,7/30/2025,1
Washington,Platanthera flava,Tubercled Orchid,LT,Monocots,6/4/2021,1
Washington,Festuca paradoxa,Cluster Fescue,LT,Monocots,6/9/2011,2
Washington,Carex opaca,Opaque Oval Sedge,LE,Monocots,8/10/2011,1
Washington,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,10/4/1979,1
Wayne,Ixobrychus exilis,Least Bittern,LT,Birds,6/16/2023,1
Wayne,Nycticorax nycticorax,Black-crowned Night-Heron,LE,Birds,7/14/2020,1
Wayne,Nyctanassa violacea,Yellow-crowned Night-Heron,LE,Birds,7/2/2020,1
Wayne,Gallinula galeata,Common Gallinule,LE,Birds,6/16/2023,1
Wayne,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,7/25/2022,8
Wayne,Thamnophis saurita,Eastern Ribbon Snake,LT,Reptiles,4/23/2007,1
Wayne,Faxonius stannardi,Little Wabash Crayfish,LE,Crayfishes,10/9/1984,2
Wayne,Eurynia dilatata,Spike,LE,Freshwater Mussels,10/3/1979,1
Wayne,Reginaia ebenus,Ebonyshell,LE,Freshwater Mussels,8/8/2007,1
Wayne,Styrax americanus,Storax,LT,Dicots,10/27/2023,3
Wayne,Carex arkansana,Arkansas Sedge,LE,Monocots,7/10/2012,1
Wayne,Carex intumescens,Swollen Sedge,LT,Monocots,11/11/2021,1
Wayne,Stenanthium gramineum,Grass-leaved Lily,LT,Monocots,4/14/2011,1
Wayne,Circus hudsonius,Northern Harrier,LE,Birds,12/14/2013,1
Wayne,Rallus elegans,King Rail,LE,Birds,5/18/2023,1
White,Cryptobranchus alleganiensis,Hellbender,LE,Amphibians,8/8/1990,1
White,Tympanuchus cupido,Greater Prairie-Chicken,LE,Birds,4/16/1998,1
White,Sternula antillarum,Least Tern,LE,Birds,6/27/2006,1
White,Erimystax x-punctatus,Gravel Chub,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",9/19/2000,1
White,Moxostoma carinatum,River Redhorse,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/29/2013,1
White,Elassoma zonatum,Banded Pygmy Sunfish,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1882-10-03,1
White,Lepomis miniatus,Redspotted Sunfish,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",6/23/2004,3
White,Crystallaria asprella,Crystal Darter,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1899,1
White,Etheostoma histrio,Harlequin Darter,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",9/1/2021,9
White,Pseudemys concinna,River Cooter,LE,Turtles,9/1/2023,3
White,Apalone mutica,Smooth Softshell,LT,Turtles,8/11/2017,1
White,Faxonius indianensis,Indiana Crayfish,LE,Crayfishes,7/21/1987,1
White,Faxonius stannardi,Little Wabash Crayfish,LE,Crayfishes,9/21/2000,4
White,Cyclonaias tuberculata,Purple Wartyback,LT,Freshwater Mussels,9/15/1999,1
White,Cyprogenia stegaria,Fanshell,LE,Freshwater Mussels,8/22/1984,1
White,Elliptio crassidens,Elephant-ear,LE,Freshwater Mussels,8/22/1984,1
White,Eurynia dilatata,Spike,LE,Freshwater Mussels,7/6/1988,1
White,Reginaia ebenus,Ebonyshell,LE,Freshwater Mussels,8/25/2022,6
White,Potamilus capax,Fat Pocketbook,LE,Freshwater Mussels,8/28/2022,10
White,Ptychobranchus fasciolaris,Kidneyshell,LE,Freshwater Mussels,1988-07,1
White,Toxolasma lividum,Purple Lilliput,LE,Freshwater Mussels,9/10/2012,1
White,Leptoxis praerosa,Onyx Rocksnail,LE,Freshwater Snails,8/17/2011,1
White,Lithasia obovata,Shawnee Rocksnail,LE,Freshwater Snails,7/11/2012,4
White,Phaeophyscia leana,Lea's Bog Lichen,LT,Lichens,12/8/2015,4
White,Circus hudsonius,Northern Harrier,LE,Birds,1/30/2014,1
White,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,8/24/2021,2
Whiteside,Ixobrychus exilis,Least Bittern,LT,Birds,6/26/2013,1
Whiteside,Gallinula galeata,Common Gallinule,LE,Birds,6/24/2004,1
Whiteside,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,7/4/2005,2
Whiteside,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,LE,Birds,6/12/2008,1
Whiteside,Acipenser fulvescens,Lake Sturgeon,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",6/21/2018,3
