County,Scientific Name,Common Name,Class,Order,Family,Federal Status,State Status,SGCN,Most Recent Observation Year
Nicholas,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,2025
Nicholas,Plethobasus cyphyus,Sheepnose,Bivalvia,Unionoida,Unionidae,E,E,Yes,2012
Nicholas,Pleurobema clava,Clubshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,2023
Nicholas,Simpsonaias ambigua,Salamander Mussel,Bivalvia,Unionoida,Unionidae,N,T,Yes,2022
Nicholas,Theliderma cylindrica,Rabbitsfoot,Bivalvia,Unionoida,Unionidae,T,E,Yes,2017
Nicholas,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2014
Nicholas,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2011
Ohio,Erimyzon sucetta,Lake Chubsucker,Actinopterygii,Cypriniformes,Catostomidae,N,T,Yes,1980
Ohio,Ictiobus niger,Black Buffalo,Actinopterygii,Cypriniformes,Catostomidae,N,S,Yes,2011
Ohio,Hybopsis amnis,Pallid Shiner,Actinopterygii,Cypriniformes,Leuciscidae,N,E,Yes,1986
Ohio,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2013
Ohio,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2017
Ohio,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2023
Ohio,Ictinia mississippiensis,Mississippi Kite,Aves,Accipitriformes,Accipitridae,N,S,No,2003
Ohio,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2017
Ohio,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2007
Ohio,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2006
Ohio,Falco peregrinus,Peregrine Falcon,Aves,Falconiformes,Falconidae,N,E,Yes,2007
Ohio,Fulica americana,American Coot,Aves,Gruiformes,Rallidae,N,E,No,1996
Ohio,Gallinula galeata,Common Gallinule,Aves,Gruiformes,Rallidae,N,T,Yes,1996
Ohio,Pheucticus ludovicianus,Rose-breasted Grosbeak,Aves,Passeriformes,Cardinalidae,N,S,No,2016
Ohio,Riparia riparia,Bank Swallow,Aves,Passeriformes,Hirundinidae,N,S,Yes,2006
Ohio,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,2016
Ohio,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2019
Ohio,Chondestes grammacus,Lark Sparrow,Aves,Passeriformes,Passerellidae,N,S,No,2011
Ohio,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2007
Ohio,Pooecetes gramineus,Vesper Sparrow,Aves,Passeriformes,Passerellidae,N,E,No,2002
Ohio,Sitta canadensis,Red-breasted Nuthatch,Aves,Passeriformes,Sittidae,N,E,No,2007
Ohio,Cistothorus stellaris,Sedge Wren,Aves,Passeriformes,Troglodytidae,N,S,Yes,2012
Ohio,Thryomanes bewickii,Bewick's Wren,Aves,Passeriformes,Troglodytidae,N,H,Yes,2001
Ohio,Empidonax minimus,Least Flycatcher,Aves,Passeriformes,Tyrannidae,N,E,Yes,2001
Ohio,Vireo bellii,Bell's Vireo,Aves,Passeriformes,Vireonidae,N,S,Yes,2019
Ohio,Ardea alba,Great Egret,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2013
Ohio,Botaurus lentiginosus,American Bittern,Aves,Pelecaniformes,Ardeidae,N,H,Yes,2012
Ohio,Egretta caerulea,Little Blue Heron,Aves,Pelecaniformes,Ardeidae,N,E,No,2007
Ohio,Egretta thula,Snowy Egret,Aves,Pelecaniformes,Ardeidae,N,E,No,2005
Ohio,Ixobrychus exilis,Least Bittern,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2014
Ohio,Nycticorax nycticorax,Black-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2010
Ohio,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2013
Ohio,Asio flammeus,Short-eared Owl,Aves,Strigiformes,Strigidae,N,E,Yes,2007
Ohio,Asio otus,Long-eared Owl,Aves,Strigiformes,Strigidae,N,E,Yes,2012
Ohio,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,2022
Ohio,Phalacrocorax auritus,Double-crested Cormorant,Aves,Suliformes,Phalacrocoracidae,N,S,No,2006
Ohio,Cyprogenia stegaria,Fanshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,1927
Ohio,Elliptio crassidens,Elephantear,Bivalvia,Unionoida,Unionidae,N,S,Yes,2012
Ohio,Fusconaia subrotunda,Longsolid,Bivalvia,Unionoida,Unionidae,T,T,Yes,2010
Ohio,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,1927
Ohio,Leaunio lienosus,Little Spectaclecase,Bivalvia,Unionoida,Unionidae,N,T,Yes,1993
Ohio,Leaunio ortmanni,Kentucky Creekshell,Bivalvia,Unionoida,Unionidae,N,E,Yes,1927
Ohio,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,2010
Ohio,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,1927
Ohio,Pleurobema clava,Clubshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,1991
Ohio,Pleurobema plenum,Rough Pigtoe,Bivalvia,Unionoida,Unionidae,E,E,Yes,2010
Ohio,Pleurobema rubrum,Pyramid Pigtoe,Bivalvia,Unionoida,Unionidae,PT,E,Yes,2010
Ohio,Theliderma cylindrica,Rabbitsfoot,Bivalvia,Unionoida,Unionidae,T,E,Yes,2012
Ohio,Faxonius rafinesquei,Rough River Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2006
Ohio,Lacunicambarus chimera,Crawzilla Crawdad,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2003
Ohio,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,1991
Ohio,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,1996
Ohio,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2005
Ohio,Ichthyomyzon castaneus,Chestnut Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,S,Yes,1986
Ohio,Clonophis kirtlandii,Kirtland's Snake,Reptilia,Squamata,Colubridae,N,T,Yes,1937
Ohio,Nerodia erythrogaster neglecta,Copperbelly Watersnake,Reptilia,Squamata,Colubridae,T,T,Yes,2021
Ohio,Thamnophis saurita saurita,Eastern Ribbonsnake,Reptilia,Squamata,Colubridae,N,S,Yes,2022
Oldham,Ictiobus niger,Black Buffalo,Actinopterygii,Cypriniformes,Catostomidae,N,S,Yes,2021
Oldham,Percopsis omiscomaycus,Trout-Perch,Actinopterygii,Percopsiformes,Percopsidae,N,S,Yes,1986
Oldham,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2013
Oldham,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2011
Oldham,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2021
Oldham,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2011
Oldham,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2014
Oldham,Spatula clypeata,Northern Shoveler,Aves,Anseriformes,Anatidae,N,E,No,2007
Oldham,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2013
Oldham,Falco peregrinus,Peregrine Falcon,Aves,Falconiformes,Falconidae,N,E,Yes,2008
Oldham,Certhia americana,Brown Creeper,Aves,Passeriformes,Certhiidae,N,T,No,1955
Oldham,Riparia riparia,Bank Swallow,Aves,Passeriformes,Hirundinidae,N,S,Yes,1996
Oldham,Dolichonyx oryzivorus,Bobolink,Aves,Passeriformes,Icteridae,N,S,Yes,1998
Oldham,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,2015
Oldham,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2014
Oldham,Junco hyemalis,Dark-eyed Junco,Aves,Passeriformes,Passerellidae,N,S,No,2012
Oldham,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2012
Oldham,Cistothorus stellaris,Sedge Wren,Aves,Passeriformes,Troglodytidae,N,S,Yes,1984
Oldham,Thryomanes bewickii,Bewick's Wren,Aves,Passeriformes,Troglodytidae,N,H,Yes,1996
Oldham,Empidonax minimus,Least Flycatcher,Aves,Passeriformes,Tyrannidae,N,E,Yes,2013
Oldham,Nyctanassa violacea,Yellow-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,1996
Oldham,Nycticorax nycticorax,Black-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2012
Oldham,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2014
Oldham,Asio flammeus,Short-eared Owl,Aves,Strigiformes,Strigidae,N,E,Yes,2010
Oldham,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,2011
Oldham,Alasmidonta viridis,Slippershell Mussel,Bivalvia,Unionoida,Unionidae,N,S,Yes,2003
Oldham,Anodontoides ferussacianus,Cylindrical Papershell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1966
Oldham,Cyprogenia stegaria,Fanshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,1988
Oldham,Elliptio crassidens,Elephantear,Bivalvia,Unionoida,Unionidae,N,S,Yes,2007
Oldham,Fusconaia subrotunda,Longsolid,Bivalvia,Unionoida,Unionidae,T,T,Yes,1988
Oldham,Lampsilis abrupta,Pink Mucket,Bivalvia,Unionoida,Unionidae,E,E,Yes,1988
Oldham,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,1988
Oldham,Leaunio lienosus,Little Spectaclecase,Bivalvia,Unionoida,Unionidae,N,T,Yes,1961
Oldham,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,2021
Oldham,Obovaria retusa,Ring Pink,Bivalvia,Unionoida,Unionidae,E,E,Yes,1988
Oldham,Plethobasus cyphyus,Sheepnose,Bivalvia,Unionoida,Unionidae,E,E,Yes,1988
Oldham,Pleurobema rubrum,Pyramid Pigtoe,Bivalvia,Unionoida,Unionidae,PT,E,Yes,1988
Oldham,Faxonius jeffersoni,Louisville Crayfish,Malacostraca,Decapoda,Cambaridae,N,E,Yes,2010
Oldham,Myotis grisescens,Gray Myotis,Mammalia,Chiroptera,Vespertilionidae,E,T,Yes,2017
Oldham,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2017
Oldham,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2007
Oldham,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2017
Owen,Lithobates pipiens,Northern Leopard Frog,Amphibia,Anura,Ranidae,N,S,Yes,2018
Owen,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2009
Owen,Plethodon cinereus,Eastern Red-backed Salamander,Amphibia,Caudata,Plethodontidae,N,S,Yes,2020
Owen,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2007
Owen,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2006
Owen,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2021
Owen,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2009
Owen,Spatula clypeata,Northern Shoveler,Aves,Anseriformes,Anatidae,N,E,No,1975
Owen,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2007
Owen,Gallinula galeata,Common Gallinule,Aves,Gruiformes,Rallidae,N,T,Yes,1996
Owen,Certhia americana,Brown Creeper,Aves,Passeriformes,Certhiidae,N,T,No,2005
Owen,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,2003
Owen,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2010
Owen,Junco hyemalis,Dark-eyed Junco,Aves,Passeriformes,Passerellidae,N,S,No,2013
Owen,Pooecetes gramineus,Vesper Sparrow,Aves,Passeriformes,Passerellidae,N,E,No,2000
Owen,Sitta canadensis,Red-breasted Nuthatch,Aves,Passeriformes,Sittidae,N,E,No,1986
Owen,Thryomanes bewickii,Bewick's Wren,Aves,Passeriformes,Troglodytidae,N,H,Yes,2007
Owen,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2002
Owen,Asio otus,Long-eared Owl,Aves,Strigiformes,Strigidae,N,E,Yes,1990
Owen,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,2022
Owen,Alasmidonta viridis,Slippershell Mussel,Bivalvia,Unionoida,Unionidae,N,S,Yes,2021
Owen,Anodontoides ferussacianus,Cylindrical Papershell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1998
Owen,Elliptio crassidens,Elephantear,Bivalvia,Unionoida,Unionidae,N,S,Yes,2024
Owen,Lampsilis abrupta,Pink Mucket,Bivalvia,Unionoida,Unionidae,E,E,Yes,2024
Owen,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,2021
Owen,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,2019
Owen,Obovaria retusa,Ring Pink,Bivalvia,Unionoida,Unionidae,E,E,Yes,2024
Owen,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,2024
Owen,Pleurobema clava,Clubshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,1981
Owen,Pleurobema plenum,Rough Pigtoe,Bivalvia,Unionoida,Unionidae,E,E,Yes,2024
Owen,Simpsonaias ambigua,Salamander Mussel,Bivalvia,Unionoida,Unionidae,N,T,Yes,1981
Owen,Toxolasma lividum,Purple Lilliput,Bivalvia,Unionoida,Unionidae,N,E,Yes,1982
Owen,Mustela nivalis,Least Weasel,Mammalia,Carnivora,Mustelidae,N,S,Yes,2015
Owen,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2007
Owen,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2007
Owen,Myotis sodalis,Indiana Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2013
Owen,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2007
Owsley,Etheostoma spilotum,Kentucky Arrow Darter,Actinopterygii,Perciformes,Percidae,T,T,Yes,2022
Owsley,Noturus stigmosus,Northern Madtom,Actinopterygii,Siluriformes,Ictaluridae,N,S,Yes,1996
Owsley,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2015
Owsley,Alasmidonta viridis,Slippershell Mussel,Bivalvia,Unionoida,Unionidae,N,S,Yes,1971
Owsley,Epioblasma triquetra,Snuffbox,Bivalvia,Unionoida,Unionidae,E,E,Yes,2023
Owsley,Fusconaia subrotunda,Longsolid,Bivalvia,Unionoida,Unionidae,T,T,Yes,2025
Owsley,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,2022
Owsley,Leaunio lienosus,Little Spectaclecase,Bivalvia,Unionoida,Unionidae,N,T,Yes,2021
Owsley,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,2025
Owsley,Cambarus guenteri,Redbird Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2014
Owsley,Cambarus hazardi,Brawny Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,1978
Owsley,Cambarus parvoculus,Mountain Midget Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2006
Owsley,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2002
Owsley,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2010
Owsley,Myotis sodalis,Indiana Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2002
Owsley,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2013
Pendleton,Ictiobus niger,Black Buffalo,Actinopterygii,Cypriniformes,Catostomidae,N,S,Yes,2000
Pendleton,Lota lota,Burbot,Actinopterygii,Gadiformes,Gadidae,N,S,Yes,1993
Pendleton,Noturus exilis,Slender Madtom,Actinopterygii,Siluriformes,Ictaluridae,N,E,Yes,1991
Pendleton,Noturus stigmosus,Northern Madtom,Actinopterygii,Siluriformes,Ictaluridae,N,S,Yes,2023
Pendleton,Lithobates pipiens,Northern Leopard Frog,Amphibia,Anura,Ranidae,N,S,Yes,1948
Pendleton,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2019
Pendleton,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2013
Pendleton,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2009
Pendleton,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2021
Pendleton,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2017
Pendleton,Falco peregrinus,Peregrine Falcon,Aves,Falconiformes,Falconidae,N,E,Yes,2023
Pendleton,Riparia riparia,Bank Swallow,Aves,Passeriformes,Hirundinidae,N,S,Yes,2013
Pendleton,Dolichonyx oryzivorus,Bobolink,Aves,Passeriformes,Icteridae,N,S,Yes,2012
Pendleton,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,1996
Pendleton,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,1996
Pendleton,Chondestes grammacus,Lark Sparrow,Aves,Passeriformes,Passerellidae,N,S,No,1996
Pendleton,Thryomanes bewickii,Bewick's Wren,Aves,Passeriformes,Troglodytidae,N,H,Yes,1996
Pendleton,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2012
Pendleton,Alasmidonta marginata,Elktoe,Bivalvia,Unionoida,Unionidae,N,T,Yes,2024
Pendleton,Alasmidonta viridis,Slippershell Mussel,Bivalvia,Unionoida,Unionidae,N,S,Yes,2024
Pendleton,Anodontoides ferussacianus,Cylindrical Papershell,Bivalvia,Unionoida,Unionidae,N,S,Yes,2021
Pendleton,Cyprogenia stegaria,Fanshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,2025
Pendleton,Elliptio crassidens,Elephantear,Bivalvia,Unionoida,Unionidae,N,S,Yes,2019
Pendleton,Epioblasma obliquata,Catspaw,Bivalvia,Unionoida,Unionidae,E,E,Yes,2024
Pendleton,Epioblasma rangiana,Northern Riffleshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,2023
Pendleton,Epioblasma triquetra,Snuffbox,Bivalvia,Unionoida,Unionidae,E,E,Yes,2024
Pendleton,Fusconaia subrotunda,Longsolid,Bivalvia,Unionoida,Unionidae,T,T,Yes,2021
Pendleton,Lampsilis abrupta,Pink Mucket,Bivalvia,Unionoida,Unionidae,E,E,Yes,2024
Pendleton,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,2021
Pendleton,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,2025
Pendleton,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,1984
Pendleton,Plethobasus cyphyus,Sheepnose,Bivalvia,Unionoida,Unionidae,E,E,Yes,2013
Pendleton,Pleurobema clava,Clubshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,2024
Pendleton,Pleurobema plenum,Rough Pigtoe,Bivalvia,Unionoida,Unionidae,E,E,Yes,2012
Pendleton,Pleurobema rubrum,Pyramid Pigtoe,Bivalvia,Unionoida,Unionidae,PT,E,Yes,2013
Pendleton,Simpsonaias ambigua,Salamander Mussel,Bivalvia,Unionoida,Unionidae,N,T,Yes,2024
Pendleton,Theliderma cylindrica,Rabbitsfoot,Bivalvia,Unionoida,Unionidae,T,E,Yes,2019
Pendleton,Toxolasma lividum,Purple Lilliput,Bivalvia,Unionoida,Unionidae,N,E,Yes,1999
Pendleton,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2013
Pendleton,Myotis sodalis,Indiana Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2023
Pendleton,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2013
Perry,Chrosomus cumberlandensis,Blackside Dace,Actinopterygii,Cypriniformes,Leuciscidae,T,T,Yes,2020
Perry,Etheostoma spilotum,Kentucky Arrow Darter,Actinopterygii,Perciformes,Percidae,T,T,Yes,2015
Perry,Noturus stigmosus,Northern Madtom,Actinopterygii,Siluriformes,Ictaluridae,N,S,Yes,1986
Perry,Plethodon pauleyi,Yellow-spotted Woodland Salamander,Amphibia,Caudata,Plethodontidae,N,E,Yes,2026
Perry,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,1996
Perry,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2018
Perry,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2014
Perry,Corvus corax,Common Raven,Aves,Passeriformes,Corvidae,N,T,Yes,2015
Perry,Cambarus hazardi,Brawny Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2014
Perry,Cambarus jezerinaci,Spiny Scale Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2024
Perry,Cambarus parvoculus,Mountain Midget Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2008
Perry,Cambarus taylori,Cutshin Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2024
Perry,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,Mammalia,Chiroptera,Vespertilionidae,N,S,Yes,2009
Perry,Myotis grisescens,Gray Myotis,Mammalia,Chiroptera,Vespertilionidae,E,T,Yes,2011
Perry,Myotis leibii,Eastern Small-footed Myotis,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2017
Perry,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2014
Perry,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2014
Perry,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2018
Perry,Ichthyomyzon fossor,Northern Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,2022
Perry,Lethenteron appendix,American Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,1986
Pike,Percina macrocephala,Longhead Darter,Actinopterygii,Perciformes,Percidae,N,E,Yes,1986
Pike,Noturus stigmosus,Northern Madtom,Actinopterygii,Siluriformes,Ictaluridae,N,S,Yes,1998
Pike,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2024
Pike,Plethodon pauleyi,Yellow-spotted Woodland Salamander,Amphibia,Caudata,Plethodontidae,N,E,Yes,2025
Pike,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,1996
Pike,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2006
Pike,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2022
Pike,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2005
Pike,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2001
Pike,Pheucticus ludovicianus,Rose-breasted Grosbeak,Aves,Passeriformes,Cardinalidae,N,S,No,2007
Pike,Corvus corax,Common Raven,Aves,Passeriformes,Corvidae,N,T,Yes,2013
Pike,Vermivora chrysoptera,Golden-winged Warbler,Aves,Passeriformes,Parulidae,N,E,Yes,2013
Pike,Ardea alba,Great Egret,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2005
Pike,Egretta caerulea,Little Blue Heron,Aves,Pelecaniformes,Ardeidae,N,E,No,2002
Pike,Asio flammeus,Short-eared Owl,Aves,Strigiformes,Strigidae,N,E,Yes,2012
Pike,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1991
Pike,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,1909
Pike,Cambarus callainus,Big Sandy Crayfish,Malacostraca,Decapoda,Cambaridae,T,T,Yes,2025
Pike,Cambarus hazardi,Brawny Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,1970
Pike,Cambarus theepiensis,Coalfields Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,No,2025
Pike,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,Mammalia,Chiroptera,Vespertilionidae,N,S,Yes,2005
Pike,Myotis grisescens,Gray Myotis,Mammalia,Chiroptera,Vespertilionidae,E,T,Yes,2010
Pike,Myotis leibii,Eastern Small-footed Myotis,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2025
Pike,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2013
Pike,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2014
Pike,Myotis sodalis,Indiana Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2010
Pike,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2025
Pike,Ichthyomyzon fossor,Northern Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,1986
Pike,Lethenteron appendix,American Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,1986
Powell,Lithobates pipiens,Northern Leopard Frog,Amphibia,Anura,Ranidae,N,S,Yes,2020
Powell,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2020
Powell,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2010
